Date,H75274,B83188,E88953,I86594,H81564,E77259,I89824,H84386,C54148,H89803,H89011,I87439,F89330,H31500,D75261,F83143,E10874,E18438,B28484,E80050,E82598,H11348,H38746,H88405,F85464,I84624,B89952,D75652,H85765,H89234,H90001,D88434,G77530,E85744,I88546,G59010,H84215,H66800,E75470,I90366,H11992,H88214,H57007,H84007,I85077,E46463,E54253,H90434,H70703,D80928,D89155,H86451,H89282,H63467,H79356,F23887,H86143,H88222,C80193,E27430,E82547,I86144,E89456,H89490,E77157,H89233,D89971,E88352,H89748,F63773,H10629,B86341,H75336,G90371,E62228,H78852,D80070,H90003,I83303,D79686,H77607,H89517,H79665,D85926,F87447,D36281,H88404,C84603,E12490,H81299,I84373,H75269,H90038
Y2017M7,-0.002679,0.126374,-0.056225,-0.031277,-0.007975,-0.280277,0.018376,0.112554,-0.004484,0.034539,0.017545,-0.200514,0.146286,0.043322,-0.143469,0.060244,-0.097561,-0.069767,0.015272,0.019435,0.089139,0.050629,0.014749,0.02685,0.022547,0.050938,0.057427,-0.031608,0.02671,0.035466,0.018033,-0.089172,-0.177515,-0.100883,-0.015544,0.083674,0.014851,0.046865,0.075467,-0.260317,-0.004545,0.027872,0.016473,0.066914,0.004902,-0.066059,-0.012443,0.01588,-0.000633,0.033672,-0.01987,0.008203,0.028638,0.035524,0.0161,-0.12011,0.002303,0.008509,-0.033528,0.012465,0.121503,0.042042,-0.075138,0.020954,-0.000836,0.00128,0.080165,0.00309,0.027814,0.024505,-0.032486,0.030864,0.047354,-0.08134,-0.09434,0.013058,0.117123,0.025425,0.029126,-0.04981,0.038989,0.012903,0.016043,-0.027927,-0.002713,0.070088,0.009222,-0.065296,-0.059546,0.036802,-0.021591,-0.001408,0.015238
Y2017M8,0.004626,-0.021463,-0.013617,-0.003886,-0.052566,0.05976,0.005627,0.034666,0.05733,-0.012719,0.015872,-0.163987,0.103689,-0.03076,-0.09,0.082075,-0.070041,-0.0875,-0.126628,-0.07799,-0.109627,0.001499,-0.002907,-0.000879,0.001788,-0.066327,-0.022158,-0.504352,0.006168,-0.014067,-0.006065,-0.334266,-0.100719,-0.113604,-0.014777,-0.008812,-0.000976,-0.075936,-0.068717,-0.041488,-0.051878,-0.017647,-0.047664,0.020906,-0.03252,-0.092195,-0.086702,0.01148,-0.020266,0.069453,-0.000159,0.017524,0.007986,0.011099,0.026075,-0.120183,-0.01967,-0.012579,0.124434,-0.077839,0.013646,-0.035432,-0.314217,0.021395,0.030962,0.011782,0.073348,0.07078,-0.002252,0.030953,-0.064964,0.011976,0.000876,-0.041667,-0.076389,0.007559,-0.03174,0.011745,-0.018302,-0.014801,0.014174,-0.002718,-0.001754,0.023673,0.044428,0.005186,-0.020678,0.061606,-0.000968,0.06544,0.000369,0.034732,-0.095469
Y2017M9,0.009596,-0.027854,0.067731,0.186375,0.077285,-0.04278,0.043411,0.015726,0.061967,0.093398,-0.019309,0.107692,-0.090334,0.037621,0.01511,0.000761,0.066502,0.232877,0.211825,0.056391,0.131919,0.199102,0.00656,0.030789,0.118382,0.094536,-0.028443,0.10971,0.021673,0.034739,0.022869,0.397059,0.04,0.35443,0.064311,0.250212,0.017157,0.020337,0.053164,-0.026866,0.150848,0.008617,0.056056,0.174061,-0.012605,0.196766,0.091271,0.003807,-0.017453,0.006897,0.07809,0.009162,-0.005532,0.071842,0.007972,-0.080178,0.015878,0.062968,0.256875,0.113095,0.098178,-0.003859,0.161687,0.005538,0.021104,0.015165,0.042326,0.041018,0.041692,-0.043159,0.105595,-0.083826,0.021592,-0.005435,0.196742,0.001078,0.118098,0.010326,0.018643,0.070579,-0.02718,0.025661,0.026529,-0.037404,0.050105,0.04873,0.04446,-0.032642,0.014333,0.033333,-0.135764,0.016783,0.008765
Y2017M10,-0.015668,-0.158221,0.055758,0.060867,-0.102252,-0.021327,0.028106,0.052844,0.10611,0.053973,-0.03148,-0.22566,-0.027805,0.02856,0.332882,0.028278,-0.095051,-0.044944,-0.058221,0.097865,0.019653,0.062047,0.031861,0.005121,-0.018085,-0.085642,0.010786,-0.215909,0.044646,0.015138,0.01449,0.75188,-0.176923,-0.292056,0.03861,-0.112089,0.007229,0.052452,-0.095732,0.058282,0.008228,0.082537,-0.083595,0.014535,0.01617,0.015766,-0.000126,-0.01145,-0.011513,0.041667,-0.023281,-0.007586,-0.021343,0.037352,-0.019603,0.027142,-0.008797,0.007288,0.11953,-0.122995,0.049034,0.012127,0.051437,-0.03314,-0.050477,-0.014227,0.013174,0.076682,0.034043,0.045177,-0.038489,0.001076,-0.009416,-0.147541,-0.028272,-0.005411,-0.030545,0.028927,-0.028208,-0.002485,-0.009562,-0.005572,0.002593,0.035346,-0.021317,-0.023281,0.009167,0.161221,0.061897,-0.005373,0.006301,-0.01238,0.053706
Y2017M11,-0.010076,0.152334,-0.014925,0.048052,0.054237,0.021792,0.088849,-0.121803,0.129011,-0.073969,-0.017476,0.017892,0.092952,0.095304,0.041076,0.02175,0.096545,-0.023529,0.038949,-0.106969,0.272175,0.010006,-0.023158,-0.001486,0.15493,-0.019284,0.074238,0.080072,0.041826,0.019784,0.031516,-0.171674,0.158878,0.011551,-0.003717,0.243171,-0.000957,-0.07197,0.100259,0.017391,0.075536,0.005217,0.190981,-0.08596,-0.179229,0.038581,0.086164,-0.020294,0.000333,-0.016438,0.024354,0.029096,0.005294,0.028291,-0.012217,-0.298101,0.000113,0.029412,0.00858,0.123628,-0.115085,0.002919,0.01295,-0.015944,0.013813,0.023543,-0.11412,0.065058,0.016873,-0.050086,0.060786,0.123656,-0.037344,0.051282,0.010776,-0.013129,0.030897,0.024233,0.184351,0.095106,-0.019712,0.000194,-0.008621,0.089984,0.040415,-0.016722,0.037825,0.02675,0.009152,0.008887,0.049904,0.022857,0.00775
Y2017M12,-0.000627,-0.00757,0.041958,-0.053832,0.001543,-0.009479,-0.019822,0.138333,-0.023147,0.052227,0.013163,0.127753,0.154826,0.02008,-0.129171,-0.062454,-0.002349,0.048193,0.040105,0.009074,-0.021058,-0.087995,0.008621,0.011198,0.079737,-0.113483,0.035842,0.278678,0.021004,0.021898,0.010388,0.051813,-0.064516,-0.050571,0.033545,0.054163,0.024038,-0.001001,0.058265,-0.065527,-0.051782,0.026031,-0.075278,-0.018809,0.017347,-0.12848,-0.098605,0.04126,0.01497,0.010028,-0.011643,-0.005504,-0.013056,0.004098,0.002659,-0.134118,0.000113,-0.003975,-0.092155,-0.038095,-0.099907,0.00628,-0.015737,0.014877,-0.084641,-0.00255,0.082542,-0.087148,0.006785,0.00957,-0.026075,-0.02488,0.077145,0.121951,-0.002132,-0.007804,0.056387,0.008757,0.008197,0.073866,0.018281,0.003128,-0.003017,0.026015,-0.018938,0.019644,0.005492,0.012838,-0.003572,0.03962,0.000305,0.00419,-0.000297
Y2018M1,0.002755,-0.00325,0.03915,0.076849,0.090323,-0.004785,0.084092,0.088903,-0.042707,-0.043091,-0.016179,-0.167969,0.070319,0.030502,0.024636,-0.071561,0.136907,-0.02907,0.06404,0.048561,0.115329,0.025815,0.08547,0.055015,0.111208,-0.105769,0.008997,0.077045,0.057417,0.070928,0.042577,0.009852,-0.413793,-0.042096,0.010867,-0.017322,0.130986,0.072843,0.009707,-0.254573,0.092388,0.044175,0.050578,0.076677,0.253761,-0.014742,0.010191,0.009863,-0.019666,0.022615,0.085174,0.065554,-0.031656,0.019821,-0.037083,0.211538,0.00672,0.02558,-0.034878,0.106082,0.05409,0.044594,0.15407,-0.041241,0.047361,0.057234,-0.048652,0.182852,0.052632,-0.013309,0.03835,0.106968,-0.006116,-0.065217,0.014957,-0.005085,-0.0128,0.068255,0.243902,0.068037,-0.045886,-0.068431,0.049239,-0.039554,0.068569,-0.01678,0.012554,-0.019013,0.067006,0.008577,0.078993,-0.072753,-0.09282
Y2018M2,-0.011146,-0.041304,-0.128454,-0.05947,-0.043787,0.841346,-0.01197,-0.041116,-0.118128,-0.14441,-0.014951,0.201878,0.048892,-0.084256,0.008743,-0.101913,-0.085855,0.017964,-0.100772,-0.024014,-0.015447,-0.041797,0.003937,-0.061773,-0.006255,0.075269,-0.162963,-0.082803,-0.040526,-0.043263,-0.040156,-0.082927,-0.088235,0.04574,-0.064286,-0.04994,-0.041926,-0.102941,-0.117496,0.247444,-0.055128,-0.078604,0.015589,0.080119,-0.136,-0.06384,0.034095,-0.014957,-0.016382,-0.018878,-0.02086,-0.044949,-0.018886,0.005907,-0.012148,-0.141636,0.004432,-0.038437,-0.152104,-0.195524,-0.067623,-0.038158,-0.010076,-0.02678,-0.07149,-0.047495,-0.171194,-0.012093,-0.035551,0.022238,-0.022997,-0.171986,-0.020007,0.05814,-0.027368,-0.005131,-0.091862,-0.029218,-0.189542,0.103489,-0.011667,0.004449,0.00256,-0.105174,-0.172793,-0.065498,-0.050395,0.035072,-0.038913,-0.033613,-0.026176,-0.073846,-0.059576
Y2018M3,0.005871,0.030612,-0.022643,0.233357,-0.029951,-0.255875,0.087791,0.02634,0.053794,0.194192,0.008788,-0.296875,-0.062611,0.051766,0.002167,0.063176,0.038287,-0.205882,0.119991,0.036907,0.018827,0.033854,-0.060131,-0.003206,-0.080252,-0.084667,0,-0.087073,-0.033357,-0.034334,-0.001066,0.117021,1.451613,-0.106346,-0.041985,-0.012033,-0.013043,-0.045344,0.029439,0.018033,-0.004167,0.046608,0.043341,0.131868,-0.094444,0.029412,0.03237,0.00131,0.042488,-0.048928,0.019619,-0.029003,-0.006661,-0.033435,-0.01172,0.055477,0.004432,0.012254,0.014631,-0.065391,-0.03649,0.017936,0.038412,0.011814,0.004638,-0.017386,-0.083755,-0.031938,-0.008321,0.005349,-0.032097,0.022444,0.007585,0.005494,-0.05303,-0.008631,0.057724,-0.024822,0.129032,-0.048107,-0.049458,0.044798,-0.016391,0.013689,0.002394,0.052937,0.008314,-0.10165,-0.015401,0.030052,-0.026686,0.101329,0.069498
Y2018M4,0.014648,0.158416,0.014998,0.036247,-0.039103,-0.108772,0.097483,0.029812,0.029502,0.065015,0.02232,0.177778,0.08805,-0.017424,0.02054,0.032867,0.008251,-0.096296,0.12584,0.127119,0.082509,0.009068,0.008345,0.020802,0.048332,0.04428,0.116086,0.052077,0.001127,0.00159,-0.001945,0.047619,0.348684,0.015355,0,-0.055048,0.002643,0.029033,0.01656,-0.033816,0.003841,0.001988,0.052791,-0.014563,-0.096114,0.090411,0.043248,-0.024144,0.010434,-0.009249,-0.024487,0.010565,-0.005131,0.070362,0.000943,0.118598,0.013523,0.009814,-0.079624,-0.165529,-0.068075,0.007944,-0.244143,-0.030017,-0.061404,0.007365,-0.011923,0.067703,0.016867,-0.024973,-0.033457,-0.053741,-0.028004,-0.005464,0.006857,-0.008741,0.106833,0.002749,-0.1,0.035877,-0.004262,-0.029448,0.002655,0.024772,0.084464,-0.060481,0.005955,0.019355,-0.055204,0.06328,0.013958,0.019608,0.015425
Y2018M5,-0.030605,-0.018993,-0.022776,0.022821,0.066044,-0.035433,-0.051133,-0.02634,-0.003623,0.071221,0.052523,0.099057,-0.017341,-0.010848,0.088983,-0.019151,0.065297,0.098361,0.060186,-0.079699,0.026134,-0.00125,-0.033103,-0.026471,-0.037944,0.017668,-0.017533,0.195773,0.013817,-0.036364,0.018192,-0.077273,0.409756,0.017013,0.0181,-0.043092,0.006151,-0.057321,-0.20836,0.011667,0.02751,-0.045767,0.011097,0.076355,-0.2319,0.144221,0.075311,-0.043931,0.003872,0.096266,-0.042517,0.001824,0.027081,0.022953,0.019011,-0.104819,-0.006869,0.061636,0.02861,0.055419,0.10042,0.003123,-0.094617,0.019334,-0.085096,0.001605,0.030838,0.042856,0.035594,-0.06513,0.028462,-0.040089,-0.032728,-0.120879,-0.08286,0.006493,0.040544,0.04386,-0.015873,0.213382,0.021712,0.004454,-0.072374,-0.002965,0.031101,0.017334,0.042337,-0.175755,-0.014349,0.004862,0.052668,-0.015198,0.011743
Y2018M6,-0.007347,0.089061,-0.042656,0.134418,-0.046558,-0.016327,0.090972,-0.022699,-0.046612,0.115332,-0.009755,-0.012876,-0.057353,-0.029926,-0.032101,0.069315,0.013837,-0.044776,0.111221,0.00817,0.149444,-0.043805,0.015692,-0.012356,0.08609,-0.053472,0.005352,0.131163,-0.004397,-0.022824,0.009517,-0.059113,-0.152249,-0.083643,-0.035556,0.157613,0.035088,0.010419,0.048183,-0.00659,-0.008019,-0.061408,-0.012195,-0.093821,-0.073638,-0.215859,0.035914,-0.035782,0.012536,0.058009,0.144269,0.016576,-0.001906,-0.0018,0.004314,-0.2786,-0.020615,0.006144,-0.023179,0.023346,-0.113536,-0.01512,-0.029091,0.006631,-0.096237,0.01402,0.041621,0.040921,0.005643,0.079452,0.01283,-0.047564,-0.026559,-0.05,-0.002475,0.033569,0.029636,0.011578,0.016129,-0.002386,-0.012784,-0.057811,-0.002521,-0.025482,-0.085171,-0.027551,0.004299,-0.124631,-0.011393,0.070968,0.03201,0.007716,0.108623
Y2018M7,0.029463,-0.04,0.057418,0.065396,0.096306,-0.024896,-0.107829,0.043907,-0.009043,-0.024691,0.029588,0.004348,0.143526,0.023951,-0.0201,0.002856,-0.002792,0,-0.018837,0.059968,-0.007768,0.014005,0.033708,0.036681,0.076142,-0.096654,0.031939,-0.015625,0.04844,0.046327,0.025311,-0.073298,-0.097959,-0.176471,-0.009217,-0.061053,0.021186,0.041305,-0.018579,-0.293532,0.020298,-0.006646,-0.037037,0.005051,0.220986,0.005618,0.047125,0.018445,0.023492,0.010563,0.017271,0.06554,0.004422,0.055175,0.009407,-0.026119,0.016238,0.016457,-0.131525,0.085551,0.054226,0.021,-0.08427,-0.01107,0.111243,0.063253,0.017066,0.062092,0.012996,-0.079139,-0.043964,0.082826,0.012135,0.06579,0.029777,-0.023684,0.03589,0.025099,-0.015873,-0.000531,-0.015917,0.021112,0.041081,0.038163,0.128589,-0.081948,0.02086,0.145074,0.037437,0.001534,-0.015645,0.045942,0.065804
Y2018M8,-0.042528,-0.036111,0.021286,0.017429,0.04272,0.017021,-0.041952,-0.067358,-0.018954,-0.178481,-0.016321,-0.060606,-0.072424,-0.007529,-0.076923,0.028197,0.035925,0,0.026055,0.077982,0.11984,-0.078862,0.002717,-0.031068,0.029753,0.123457,-0.067502,-0.043024,0.024466,-0.012671,0.024872,0.276836,0.054299,0.20936,0.097674,0.005966,0.033195,-0.03695,0.185987,0.046948,0.005634,0.000892,-0.05,0.050251,-0.210937,0.023464,0.005849,-0.042406,-0.005583,-0.015431,0.062074,0.043292,0.004419,0.044258,0.017791,-0.003831,0.004503,0.043106,0,0.014186,-0.027106,-0.034034,0.067485,0.018384,-0.054069,0.027329,0.133415,0.10195,0.041269,0.189703,0.057677,-0.110236,0.048486,0.135802,0,0.005531,-0.016186,0.046689,-0.177419,0.079855,-0.001443,-0.002685,-0.052279,-0.089857,0.03253,0.013271,0.025331,-0.143194,0.021528,0.012251,0.02098,-0.03609,-0.062738
Y2018M9,0.027629,0.095101,0.005104,-0.265008,-0.056665,-0.079498,0.002085,0.045098,-0.110555,0.003082,-0.014397,0.156682,0.124242,-0.003224,-0.054444,-0.027493,0.009033,-0.0625,0.066677,0.042553,-0.010598,0.014035,-0.009485,0.003563,0.094433,-0.074725,0.07434,-0.059799,0.01961,-0.005738,-0.004258,0.199115,0.008584,-0.14053,-0.016949,-0.049423,-0.032258,0.007335,0.064259,0.150224,-0.059174,0.014112,-0.023392,-0.057416,0.092409,-0.115069,0.052923,0.004149,0.000936,-0.023256,0.05098,0.029501,-0.016154,-0.029856,-0.022379,0.248077,-0.002425,-0.023232,-0.180328,-0.019064,-0.133098,0.014553,-0.110251,-0.017274,0.063384,0.021573,-0.044954,0.025,0.000505,0.018309,-0.054275,0.084703,0.010778,-0.016304,0.249398,-0.009988,-0.060466,0.004774,-0.039118,-0.026756,-0.028258,-0.000451,0.008458,0.004986,-0.049886,0.006855,-0.009562,-0.026135,0.032291,-0.10351,-0.018822,-0.00468,0.049893
Y2018M10,-0.000212,-0.059649,-0.151079,-0.083266,-0.084327,-0.018182,-0.017687,-0.078799,-0.008074,-0.194053,-0.050912,-0.011952,0.01752,-0.136225,-0.097027,-0.113268,-0.224261,-0.096667,-0.1981,-0.06068,-0.0815,0.041384,-0.088919,-0.077213,0.048294,-0.116466,-0.278125,-0.072423,-0.049375,-0.057555,-0.083562,-0.261993,-0.204255,-0.033175,-0.034483,-0.045321,-0.08,-0.224455,-0.131813,0.068226,-0.122472,-0.146477,-0.124827,-0.111675,-0.137462,-0.249536,-0.01879,-0.043704,0.005921,0.069358,0.09938,-0.067788,-0.030201,-0.044302,-0.036667,-0.25886,-0.032674,-0.109878,-0.160952,0.091519,-0.166893,-0.041073,-0.06087,-0.026691,-0.166046,-0.062718,-0.126465,-0.092021,-0.078037,0.013145,-0.069969,0.096737,-0.102061,-0.054144,0.070395,-0.019666,-0.139054,-0.090661,-0.013366,0.072441,-0.019977,-0.039091,-0.0272,-0.194022,-0.087452,0.041768,-0.088866,-0.161017,-0.236625,-0.1529,-0.123251,-0.064263,-0.09949
Y2018M11,0.006732,0.113818,0.010967,0.084847,0.00349,-0.083333,0.071418,0.050917,0.079365,-0.038835,0.041606,-0.112903,-0.092715,-0.095893,-0.168434,0.109768,0.024235,-0.142066,-0.06115,0.051275,-0.148044,0.088259,0.03003,-0.001683,0.002764,-0.1,0.047619,0.078078,0.01959,0.018369,0.023393,-0.335,-0.272727,-0.188725,0.017857,-0.000366,-0.026268,0.047469,0.075601,-0.361314,0.007256,0.040329,-0.048947,-0.397143,0.183888,0.009282,0.047204,0.024123,0.066823,0.059051,0.045398,0.080834,0.009675,0.029808,0.017914,-0.257796,-0.002536,0.017263,0.278093,0.110554,0.093191,0.025921,0.032407,0.030298,0.17358,0.05709,0.103224,0.018592,-0.010991,0.158936,0.046492,0.054198,-0.016957,-0.287383,-0.030631,0.000611,-0.022482,0.005736,-0.221613,0.047731,0.038714,0.001905,-0.002453,0.128863,0.09067,-0.036611,0.029385,0.046457,0.090184,0.006224,-0.058867,0.041451,0.006481
Y2018M12,-0.005279,-0.044613,-0.062623,-0.190525,-0.134582,-0.077323,-0.15238,-0.034238,-0.015837,-0.167677,-0.007113,-0.027273,-0.037226,-0.136263,0.197183,-0.027936,-0.124246,0.124731,-0.24383,-0.172224,-0.107672,-0.171498,-0.132653,-0.050907,-0.127412,-0.031313,-0.167864,-0.284123,-0.084905,-0.090066,-0.09819,-0.112782,-0.213235,-0.317221,0,-0.056065,-0.062617,-0.081387,-0.149516,-0.4,-0.217161,-0.016003,-0.082457,-0.364929,-0.016272,-0.140625,-0.135058,0.019417,-0.055398,-0.120658,-0.070242,-0.093673,0.01128,-0.05031,-0.000792,-0.333333,-0.037348,-0.119582,-0.158082,-0.054678,-0.087372,-0.093668,-0.281179,0.004073,-0.062534,-0.081258,-0.187917,-0.097858,-0.087624,-0.084803,-0.19739,0.265121,-0.056921,-0.352459,-0.01487,0.011642,-0.133788,-0.084347,-0.287897,-0.039703,-0.006832,-0.002871,0.012027,-0.041883,-0.154046,-0.049433,-0.113848,0.019295,-0.085298,-0.070103,-0.05984,-0.021559,-0.080214
Y2019M1,0.064196,0.067841,0.007365,0.153262,0.149502,0.075045,0.068644,0.081605,0.070027,0.2375,0.071687,0.14486,-0.056861,0.104889,-0.235294,0.147794,0.083315,0.214149,0.333333,0.098535,0.075415,0.14794,0.045378,0.063906,0.057213,0.182784,0.253298,0.287289,0.073301,0.085106,0.104718,0.025424,0.046729,0.380531,0.078947,-0.003009,0.006979,0.09693,0.144943,0.119048,0.214422,0.099558,0.135103,0.253731,0.051128,0.522488,0.062692,0.077825,0.078307,0.105509,-0.109646,0.048087,0.044172,-0.014514,0.059328,-0.159664,0.066752,0.113219,0.32173,0.088772,0.194736,-0.046091,0.031546,0.034073,0.167053,0.050309,0.280676,0.093377,0.066576,0.113092,0.183943,0.138645,0.102425,0.197468,0.249057,0.028589,0.155524,0.092012,0.047575,0.003908,0.054865,0.110628,0.092048,0.133754,0.080693,0.092187,0.116163,0.109465,0.182546,0.14123,0.055362,0.062937,0.077706
Y2019M2,0.023527,-0.043729,0.029243,0.069956,0.058736,-0.052953,0.111943,-0.021336,-0.029126,0.082828,0.012671,0.106122,0.003215,0.086449,-0.025641,-0.04785,0.052266,0.192126,0.071296,0.015152,0.022424,-0.003607,-0.038585,0.031475,0.171315,-0.098832,0.016268,-0.152141,0.039413,0.025117,0.042581,0.297521,0.008929,0.490385,0,-0.001572,0.022772,-0.000694,0.042255,0.595745,0.038462,-0.02704,-0.017535,0.27381,0.103004,0.125864,0.035835,0.0099,0.008962,0.03338,0.09928,0.010808,0.012346,0.09352,0.013495,0.525,0.026747,0.051791,-0.032721,-0.089063,-0.017937,-0.005548,0.042813,0.015137,-0.007474,0.018992,0.097888,0.045776,0.032627,-0.11513,0.050644,-0.008397,0.046786,0.088795,-0.121601,0.001781,0.066213,0.036881,0.139626,0.15181,0.01989,-0.002626,0.016408,0.104304,0.054649,0.009081,0.039246,-0.074926,0.03928,0.043912,-0.009159,0.023256,0.074697
Y2019M3,-0.022958,0.017256,-0.042618,-0.080139,-0.077847,-0.021505,-0.0659,-0.060032,0.03963,-0.091418,0.050346,0.302583,0.046474,-0.036798,-0.122807,0.018379,-0.045696,0.017173,0.045462,0.116418,0.063497,-0.056238,-0.038462,0.010715,0.007937,-0.052841,0.037992,-0.06833,0.001522,-0.027822,0.013485,0.197452,-0.123805,0.223656,-0.02439,0.030709,-0.009728,0.004167,0.06069,0.005333,-0.101898,-0.032079,-0.048134,-0.149533,0.022049,0.035874,9.7e-05,0.005025,0.001225,-0.015014,0.100766,0.004811,0.020881,-0.003714,0.013131,-0.347541,-0.004481,-0.020908,-0.05033,-0.064768,-0.013699,-0.021144,-0.217262,0.028927,-0.047189,0.007752,-0.009277,0.041946,-0.005993,-0.036037,-0.124183,-0.070721,0.057601,0.184466,0.018917,0.027976,-0.049651,0.031243,-0.023129,-0.006489,0.048552,-0.000442,-0.021793,0.059606,0.013975,0.099427,-0.017902,-0.070569,0.021501,0.017208,0.038937,0.008197,-0.078454
Y2019M4,0.011683,-0.063613,0.09486,0.050022,0.108632,-0.06044,-0.004353,-0.020786,0.125179,0.16,0.035387,-0.036827,-0.02144,0.03994,-0.37556,-0.084038,0.017485,-0.063636,0.064586,-0.026738,0.056389,0.257397,-0.029565,0.037105,0.049494,0.005365,0.055545,-0.029337,0.026309,0.073821,0.037138,-0.117021,-0.067468,-0.154657,0.014019,0.005443,-0.017682,0.104738,0.01615,0.034483,0.067298,0.008696,-0.019886,-0.071429,-0.124365,0.061688,0.062959,-0.00398,-0.027225,0.00739,0.032297,-0.027139,0.005854,0.075906,0.010543,0.432161,0.038333,0.033967,0.154648,-0.001004,0.162641,0.017926,0.292776,0.023957,0.041096,-0.024714,0.064678,-0.105069,0.024643,0.037423,0.14434,-0.099237,0.062769,-0.081967,0.016878,0.008721,0.017576,0.047053,0.109263,0.076332,0.025,0.051778,-0.003896,0.012158,-0.0494,0.049217,0.046761,-0.137187,-0.005882,0.005769,0.077736,0.011494,0.000948
Y2019M5,-0.008612,-0.086051,-0.081452,-0.083794,-0.100629,0.076023,-0.024876,-0.001786,-0.014622,-0.190563,0.017834,0.420588,-0.024257,-0.080587,-0.253731,-0.056342,-0.185901,0.022191,-0.128821,0.014286,-0.187371,-0.022472,-0.075269,-0.054889,0.037513,-0.23159,-0.098623,-0.431669,-0.063683,-0.0692,-0.060581,-0.006024,-0.149572,-0.043659,0,-0.283742,-0.0095,0.073576,-0.012563,-0.384615,-0.138174,-0.096129,-0.061449,-0.08284,0.176812,-0.263379,-0.091984,0.007042,0.024214,-0.133425,0.014145,-0.022182,0.020478,-0.00315,0.031733,-0.340351,-0.036636,-0.078527,-0.31678,-0.07284,-0.131406,0.078794,0.055882,0.01347,-0.187753,-0.020641,0.039251,-0.089654,-0.070367,-0.096299,-0.083265,0.126271,-0.048197,-0.1,-0.070539,0.000579,-0.066667,-0.063378,0.081771,-0.03862,0.001393,-0.026993,-0.018075,-0.101244,-0.116174,-0.087493,-0.096464,-0.002,-0.083125,-0.061186,-0.004876,-0.088525,0.058526
Y2019M6,0.0232,0.063429,0.10176,-0.06987,0.066853,0.02038,-0.113482,0.070483,0.023548,-0.320628,-0.016283,0.198758,0.077787,0.128467,0.120172,0.041142,0.106316,-0.101764,0.142499,0.127031,0.04223,-0.019083,0.329457,0.062768,0.023502,0.034722,0.07724,0.067052,0.073593,0.061355,0.070942,0.090909,0.095262,-0.345652,0.02765,-0.038009,-0.020305,0.04954,0.040086,-0.083333,0.094823,0.07738,0.024707,0.335484,0.006158,0.176634,0.060475,0.05332,-0.001535,0.052381,-0.006511,0.065976,0.02241,0.061134,0.033262,-0.069149,0.04351,0.069745,0.05837,0.143945,0.121587,0.049731,0.031073,-0.007308,0.079375,0.065924,0.14982,0.128428,0.073259,0.060916,0.07,0.340105,0.007921,0.109127,0.016964,0.020325,0.021773,0.067814,-0.096121,0.156936,0.013658,0.05011,0.041194,0.024821,0.111386,0.008961,0.078739,0.0501,0.085912,0.069246,0.061516,0.026061,0.064226
Y2019M7,0.024497,-0.143523,-0.061408,-0.01722,0.03586,-0.142477,-0.027904,-0.031083,-0.003479,-0.087542,0.010351,-0.074266,-0.033482,0.039879,-0.153257,-0.060383,0.071257,-0.116314,0.019978,0.046864,-0.044246,-0.045848,-0.110787,-0.026322,0.100177,0.028494,0.016378,-0.140845,0.010884,-0.003921,0.013101,-0.183333,-0.052558,-0.116279,-0.026906,0.098637,0,0.050863,-0.009727,-0.181818,0.022622,-0.074662,0.116938,-0.082126,-0.178703,-0.033688,-0.00038,0.031731,0.032595,0.022122,0.021359,-0.016192,0.019019,0.072537,0.016082,-0.245714,-0.013195,0.006817,0.219563,-0.146751,0.037853,0.030601,0.084931,0.018489,-0.017371,-0.014746,0.093362,-0.009608,0.003897,0.063816,0.023789,-0.042111,0.015827,-0.236136,0.023705,0.004,-0.078947,0.022951,0.079499,-0.111894,0.021552,0.036421,0.015215,-0.023142,0.15687,-0.01332,0.013545,-0.030534,0.074982,0.046784,0.007858,-0.016119,0.065614
Y2019M8,-0.055247,-0.045702,0.011702,-0.005092,-0.12193,-0.130435,0.008432,-0.020352,0.072675,0.03321,0.026094,-0.095149,-0.153195,-0.031011,0.113122,0.082965,-0.047803,-0.05641,-0.029149,-0.040863,-0.178321,-0.032836,-0.121311,-0.017245,0.043578,-0.006596,-0.096688,-0.129886,-0.013841,-0.049166,-0.027576,-0.197279,-0.147398,-0.037594,0.032258,-0.190256,0.014508,-0.070548,-0.183956,-0.388889,-0.074453,-0.038628,-0.0966,-0.057895,-0.071535,0.071713,0.006645,0.006285,0.002382,-0.085096,0.03164,-0.005925,0.024583,0.028945,0.032679,-0.393561,-0.01816,-0.04931,0.069113,-0.123514,-0.115753,0.011721,0.141414,0.011637,-0.397761,0.003125,-0.038644,-0.015726,-0.046222,-0.220779,-0.107884,0.333529,0.02748,-0.419204,-0.078045,0.024571,0.018467,-0.005744,0.639568,-0.056501,0.008064,-0.002451,-0.104219,-0.04714,0.001256,0.012444,-0.05327,-0.444882,-0.074811,-0.011173,0.002841,-0.12454,0.090332
